condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
clean,tensor,0.3,0.2,202,3,2.0685838775634764,21.8,2.0665228271484377,22.0,0.8034507930278778,0.03454538434743881,0.0,0.0,1.8292682245373726
clean,tensor,0.3,0.2,202,4,1.9742129220962525,26.35,1.9253604736328125,27.3,0.78764808177948,0.028085834346711636,0.0,0.0,0.0
clean,tensor,0.3,0.2,202,5,1.9001787872314453,29.05,1.8926039428710937,29.8,0.8004052340984344,0.02738294191658497,0.0,0.0,0.0
clean,tensor,0.3,0.2,202,6,1.8644171781539918,30.7,1.8814267578125,29.0,0.8044821918010712,0.025838792324066162,0.0,0.0,0.0
clean,output,0.3,0.2,202,1,2.341697883605957,9.45,2.320254150390625,12.1,0.8301245272159576,0.06479556951671839,0.05980605445802212,0.0,26.15044191479683
clean,output,0.3,0.2,202,2,2.1977446613311766,16.9,2.1376976318359375,16.4,0.7660985589027405,0.06174837052822113,0.05678360164165497,0.044247787445783615,0.6637168116867542
clean,output,0.3,0.2,202,3,2.058257926940918,21.05,2.060715087890625,18.9,0.7700834423303604,0.06505062896758318,0.061702096834778786,0.0,0.5309734493494034
clean,output,0.3,0.2,202,4,2.0131068868637083,23.65,1.9307987060546874,28.5,0.7796073108911514,0.060783328488469124,0.0588199682533741,0.0,0.7522123865783215
clean,output,0.3,0.2,202,5,1.8991350545883179,28.4,1.897681884765625,29.7,0.7764008492231369,0.059389686211943626,0.056778847239911556,0.08849557489156723,0.7079645991325378
clean,output,0.3,0.2,202,6,1.858417420387268,32.0,1.8795726318359376,29.9,0.7986537665128708,0.058881910517811775,0.05569815915077925,0.0,3.4955752082169056
clean,output,0.3,0.6,202,1,2.3562300834655763,11.9,2.286109619140625,17.2,0.8085897266864777,0.07228253968060017,0.06682299077510834,0.13274336233735085,24.247788079082966
clean,output,0.3,0.6,202,2,2.379324056625366,13.1,2.2531932373046875,14.0,0.7012268602848053,0.09142662212252617,0.08467582054436207,3.0530973337590694,1.1061946861445904
clean,output,0.3,0.6,202,3,2.2153323097229003,17.65,2.1119876708984373,20.4,0.7505137026309967,0.07481555640697479,0.07015310134738684,0.48672566190361977,0.6637168116867542
clean,output,0.3,0.6,202,4,2.09480318069458,20.25,2.062818359375,20.9,0.78081114590168,0.07104971073567867,0.06644098740071058,0.08849557489156723,2.8318583965301514
clean,output,0.3,0.6,202,5,2.0424494762420653,24.7,2.028330078125,24.5,0.7768174558877945,0.07343194354325533,0.0677130063995719,0.17699114978313446,1.4601769857108593
clean,output,0.3,0.6,202,6,2.0108270511627198,27.05,2.022201354980469,25.3,0.7911749482154846,0.07210423517972231,0.06690001115202904,0.08849557489156723,3.805309720337391
clean,tensor,0.3,0.6,202,1,2.3624942932128907,11.7,2.30012548828125,17.6,0.822109267115593,0.036724339704960585,0.0,0.0,23.170731216669083
clean,tensor,0.3,0.6,202,2,2.3661693363189698,11.7,2.3157279052734374,14.4,0.7116807997226715,0.056576126255095005,0.0,1.2195121496915817,0.0
clean,tensor,0.3,0.6,202,3,2.3072451057434082,12.4,2.280852294921875,12.8,0.7203929871320724,0.05287294555455446,0.0,0.0,0.0
