condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
clean,output,0.1,0.2,611,3,1.99459274559021,24.37,1.9468598937988282,26.2,0.7819435447454453,0.03105656523257494,0.028643504716455936,0.0,0.0
clean,output,0.1,0.2,611,4,1.8636108228683472,30.41,2.4858242797851564,19.45,0.7966478615999222,0.02700454043224454,0.024248998146504164,0.0,0.08849557489156723
clean,output,0.1,0.2,611,5,1.846559969139099,31.8,1.8177132873535156,33.2,0.7908668220043182,0.029715825337916613,0.026393613312393427,0.0,0.0
clean,output,0.1,0.2,611,6,1.7323858888626098,36.51,1.648583984375,39.8,0.7928014993667603,0.026530916336923838,0.023676361422985792,0.0,0.0
clean,output,0.1,0.2,611,7,1.6452658548355104,39.97,1.89427685546875,30.6,0.7973717004060745,0.024221826810389757,0.022027325350791216,0.0,0.0
clean,output,0.1,0.2,611,8,1.619001798248291,41.06,1.8376636657714844,33.9,0.7980791926383972,0.024974778294563293,0.02226882614195347,0.0,0.0
clean,output,0.1,0.2,611,9,1.5771083400726318,43.27,1.5620378723144532,42.35,0.7894681841135025,0.02308867545798421,0.022285859566181898,0.0,0.0
clean,output,0.1,0.2,611,10,1.5088479280471803,45.36,1.5376249084472655,42.7,0.7942373901605606,0.02002012822777033,0.01956378109753132,0.0,0.0
clean,output,0.1,0.2,611,11,1.4659753890991212,47.22,1.4951885986328124,45.0,0.7933280169963837,0.022486240603029728,0.021856516133993864,0.0,0.0
clean,output,0.1,0.2,611,12,1.4167105354309082,49.05,1.4337972717285157,47.95,0.7908068299293518,0.021420408505946398,0.021279131527990103,0.0,0.0
clean,output,0.1,0.2,611,13,1.3844695613861084,50.1,1.3535668334960937,50.8,0.7888166755437851,0.0218795919790864,0.021580435801297426,0.0,0.0
clean,output,0.1,0.2,611,14,1.338482967376709,52.18,1.3379517211914063,50.6,0.7893648594617844,0.01879692729562521,0.01855514058843255,0.0,0.0
clean,output,0.1,0.2,611,15,1.320089320373535,52.59,1.3219170532226563,51.3,0.7849401980638504,0.0198693941347301,0.019614967983216047,0.0,0.0
noise20,output,0.1,0.2,611,1,2.2819441890716554,13.63,2.3265073852539064,14.35,0.7910739630460739,0.0322473980486393,0.03010587114840746,0.0,0.17699114978313446
noise20,output,0.1,0.2,611,2,2.1633330490112304,19.32,2.2554490356445314,12.55,0.7855672538280487,0.026804841589182615,0.025251938495784998,0.0,0.0
noise20,output,0.1,0.2,611,3,2.108383967590332,22.38,1.941169677734375,28.8,0.7858835458755493,0.02481946535408497,0.023326162714511156,0.0,0.0
noise20,output,0.1,0.2,611,4,2.043132861328125,26.26,1.8915594482421876,29.0,0.7897085547447205,0.023531954735517502,0.021957381162792444,0.0,0.0
noise20,output,0.1,0.2,611,5,2.00086373500824,29.07,1.825452880859375,33.55,0.7866614460945129,0.024041809607297182,0.02294185571372509,0.0,0.0
noise20,output,0.1,0.2,611,6,1.9688888454437257,31.29,1.7634634399414062,36.35,0.7981471717357635,0.024416071828454733,0.02266614930704236,0.0,0.0
noise20,output,0.1,0.2,611,7,1.9258232683181762,33.12,2.1032545776367186,25.25,0.7909751832485199,0.023622472304850817,0.022158192470669746,0.0,0.0
noise20,output,0.1,0.2,611,8,1.942809506225586,32.78,1.7526490173339844,37.35,0.7816048413515091,0.021692550741136074,0.020936092594638467,0.0,0.0
noise20,output,0.1,0.2,611,9,1.8692602437973023,35.62,1.5918800659179688,41.9,0.7895800173282623,0.020673835184425116,0.02000918472185731,0.0,0.0
noise20,output,0.1,0.2,611,10,1.8424267747879028,37.58,1.5709556884765625,43.6,0.7902756035327911,0.02038484252989292,0.019134070724248886,0.0,0.0
noise20,output,0.1,0.2,611,11,1.807782453727722,39.07,1.508043212890625,46.85,0.7967060953378677,0.020579151809215546,0.019153565634042025,0.0,0.0
noise20,output,0.1,0.2,611,12,1.7813288780212402,40.09,1.5166084899902343,46.95,0.7937206476926804,0.018360620830208063,0.01744856289587915,0.0,0.0
noise20,output,0.1,0.2,611,13,1.7657827919006348,41.19,1.4573060302734375,49.7,0.7904980927705765,0.019892198033630848,0.018895847257226706,0.0,0.0
noise20,output,0.1,0.2,611,14,1.7378902973175048,42.68,1.4390753784179688,50.35,0.7889775633811951,0.019300113432109356,0.019054647535085678,0.0,0.0
noise20,output,0.1,0.2,611,15,1.7243318164825439,43.31,1.4350115356445312,50.8,0.7867749333381653,0.018322995863854885,0.017579847713932395,0.0,0.0
noise20,tensor,0.1,0.2,611,1,2.2870572189331053,13.52,2.1853400268554686,17.35,0.8012617826461792,0.015456176130101085,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,2,2.133924362182617,21.58,2.159752471923828,19.9,0.8009338825941086,0.012467968976125121,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,3,2.0818362199783325,24.91,1.9847935180664062,28.05,0.805317610502243,0.012969540897756815,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,4,2.0431912239074705,26.86,1.8828504028320312,28.4,0.8006565570831299,0.013904360122978687,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,5,2.001016950798035,28.48,1.8173020324707032,33.9,0.7983441203832626,0.00973359018098563,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,6,1.9641254024505614,30.97,1.7787620544433593,34.45,0.8124330192804337,0.011851156130433083,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,7,1.9362182735443114,32.03,2.2778851318359377,23.25,0.8080766946077347,0.012812556000426412,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,8,1.9624308555603027,31.25,1.7070809936523437,40.35,0.7948523759841919,0.0116947868373245,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,9,1.8811031497955322,35.35,1.5805498352050782,44.55,0.7958495765924454,0.0142278503626585,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,10,1.8468984489440918,37.15,1.5323294372558594,45.45,0.7975097596645355,0.009893639129586518,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,11,1.818578031730652,38.53,1.4997784423828124,47.9,0.8036243617534637,0.009773316676728427,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,12,1.7888429189682007,40.04,1.48700439453125,48.1,0.8028956949710846,0.011044018785469234,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,13,1.7730138240814208,41.41,1.4504082946777344,50.15,0.8030800223350525,0.011065743863582611,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,14,1.7508916198730469,42.3,1.4354715576171875,50.9,0.7965181320905685,0.01493084104731679,0.0,0.0,0.0
noise20,tensor,0.1,0.2,611,15,1.7351960372924804,42.97,1.4311487426757812,50.35,0.7947552353143692,0.011232077842578292,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,1,2.1526891174316405,18.24,3.1213085327148438,13.3,0.8112809211015701,0.018928752979263663,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,2,2.1653849967956544,17.63,2.228394989013672,19.85,0.7937049120664597,0.022881786338984966,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,3,1.981384278869629,24.18,2.020994689941406,22.3,0.8015785962343216,0.0182755917776376,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,4,1.9014773706436157,28.74,1.972055389404297,25.2,0.820929542183876,0.021495185093954206,0.0,0.0,2.4390242993831635
clean,tensor,0.1,0.2,722,5,1.7894634498596191,33.1,1.802475372314453,32.1,0.818799614906311,0.016271585132926702,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,6,1.731311459159851,35.42,1.7529692993164063,33.0,0.8103422820568085,0.015420787502080202,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,7,1.6466704113006592,39.11,1.7647522583007813,33.8,0.8204261213541031,0.0130762979388237,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,8,1.5965370973587036,41.79,1.6014137268066406,40.5,0.8158392161130905,0.015396793838590384,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,9,1.5287535606384277,44.75,1.541991455078125,41.55,0.8132981210947037,0.012111324584111571,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,10,1.4711359561920165,46.66,1.5039108276367188,43.75,0.8061794936656952,0.014733368996530771,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,11,1.4102492147445678,49.04,1.341757843017578,50.1,0.8073597103357315,0.009454056853428483,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,12,1.3586534355163575,50.9,1.3437571411132812,51.6,0.8057356029748917,0.011513668112456799,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,13,1.3200846534729005,52.17,1.2578462219238282,54.75,0.798950582742691,0.01097838836722076,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,14,1.2748318107604981,54.54,1.256369903564453,53.6,0.7937095016241074,0.008875432307831943,0.0,0.0,0.0
clean,tensor,0.1,0.2,722,15,1.251040287208557,55.13,1.2380418701171876,54.05,0.7905833721160889,0.011044120648875833,0.0,0.0,0.0
clean,output,0.1,0.2,722,1,2.2269318843841552,16.2,2.413085388183594,12.65,0.792376771569252,0.035938641522079706,0.03475594613701105,0.0,0.13274336233735085
clean,output,0.1,0.2,722,2,2.012613536453247,23.95,2.3012520141601565,20.5,0.795527845621109,0.02924189856275916,0.026575113646686077,0.0,0.0
clean,output,0.1,0.2,722,3,1.9142324867248535,29.19,2.115527313232422,24.4,0.7879006266593933,0.028814212884753942,0.02630095649510622,0.0,0.0
clean,output,0.1,0.2,722,4,1.8370411178588868,32.16,1.765741455078125,35.65,0.7927161306142807,0.02653561905026436,0.024758788757026196,0.0,0.0
clean,output,0.1,0.2,722,5,1.7064963354110718,37.05,1.775586639404297,35.3,0.7926477193832397,0.023933095391839743,0.02155711129307747,0.0,0.0
clean,output,0.1,0.2,722,6,1.6797476612091065,38.58,1.6568558044433594,37.9,0.7873020470142365,0.023893090430647135,0.021807849872857332,0.0,0.0
clean,output,0.1,0.2,722,7,1.5858884330749512,42.21,2.1364627380371095,24.15,0.7978769242763519,0.020621610339730978,0.01965049421414733,0.0,0.0
clean,output,0.1,0.2,722,8,1.6196394565582275,40.91,1.4852558288574218,46.4,0.7857557088136673,0.024205950088799,0.02286131144501269,0.0,0.0
clean,output,0.1,0.2,722,9,1.4993494546890258,45.84,1.4553697814941406,44.05,0.7976165562868118,0.021973183378577232,0.020625407341867685,0.0,0.0
clean,output,0.1,0.2,722,10,1.44080064163208,47.74,1.463260284423828,46.0,0.7914311438798904,0.024015676695853472,0.022138842847198248,0.0,0.0
clean,output,0.1,0.2,722,11,1.373556997489929,49.86,1.421759002685547,47.7,0.7957458347082138,0.019355356693267822,0.018341296818107367,0.0,0.0
clean,output,0.1,0.2,722,12,1.341564296913147,51.3,1.3411729125976561,51.8,0.7923048436641693,0.020021380856633186,0.018862404860556126,0.0,0.0
clean,output,0.1,0.2,722,13,1.2988715087890625,52.92,1.2522328491210937,54.25,0.7885816544294357,0.019696950679644942,0.019382945727556944,0.0,0.0
clean,output,0.1,0.2,722,14,1.254693753051758,54.47,1.260993865966797,53.75,0.7843004167079926,0.02040520729497075,0.019089715089648962,0.0,0.0
clean,output,0.1,0.2,722,15,1.2348734176635743,55.37,1.232077880859375,54.75,0.7806684076786041,0.022236793767660856,0.020971456542611122,0.0,0.0
noise20,output,0.1,0.2,722,1,2.3101795707702637,12.34,2.357710205078125,11.35,0.773885652422905,0.035848920699208975,0.034209182020276785,0.0,0.0
noise20,output,0.1,0.2,722,2,2.2170002132415774,16.42,2.217944763183594,21.15,0.7833301573991776,0.03136847587302327,0.027878187131136656,0.0,0.0
noise20,output,0.1,0.2,722,3,2.119626533508301,22.89,2.0468531188964842,22.4,0.7909987717866898,0.025589938275516033,0.024592061527073383,0.0,0.0
noise20,output,0.1,0.2,722,4,2.0783542026519775,25.51,1.9364440002441405,30.55,0.7859499007463455,0.02754483511671424,0.02597209857776761,0.0,0.0
noise20,output,0.1,0.2,722,5,2.02872497253418,27.7,1.9445338134765624,25.65,0.794389620423317,0.023259039968252182,0.021355675533413887,0.0,0.0
noise20,output,0.1,0.2,722,6,2.0025580337524413,29.56,1.8271875610351562,35.45,0.7950525134801865,0.02574691316112876,0.02454902045428753,0.0,0.0
noise20,output,0.1,0.2,722,7,1.980342860031128,30.06,1.8122645874023438,37.0,0.7866830229759216,0.02443704567849636,0.022965749260038137,0.0,0.0
noise20,output,0.1,0.2,722,8,1.933779133605957,32.74,1.7983606872558593,38.05,0.7900889962911606,0.02280938345938921,0.021784781012684107,0.0,0.0
noise20,output,0.1,0.2,722,9,1.921850694847107,33.47,1.6953495788574218,37.95,0.7886808067560196,0.023012914694845676,0.02203055238351226,0.0,0.0
noise20,output,0.1,0.2,722,10,1.8870434360504151,35.13,1.6602440490722656,39.85,0.7853708118200302,0.022755945101380348,0.022665552329272032,0.0,0.0
noise20,output,0.1,0.2,722,11,1.8647669921875,36.17,1.560232635498047,45.65,0.7860604524612427,0.021207233890891075,0.020751400385051966,0.0,0.0
noise20,output,0.1,0.2,722,12,1.8229796613693237,37.65,1.5208080444335939,47.95,0.7914112508296967,0.01965608401224017,0.01887880079448223,0.0,0.0
noise20,output,0.1,0.2,722,13,1.8055128047943114,38.99,1.4932687377929688,48.75,0.7899157106876373,0.021365077700465918,0.02111266227439046,0.0,0.0
noise20,output,0.1,0.2,722,14,1.7871590892791749,39.42,1.4753441162109375,48.55,0.7879222631454468,0.021545009687542915,0.020353481639176607,0.0,0.0
noise20,output,0.1,0.2,722,15,1.769572514152527,40.4,1.4691411437988282,49.4,0.7833640724420547,0.02096375823020935,0.01998091908171773,0.0,0.0
noise20,tensor,0.1,0.2,722,1,2.2462602500915527,15.38,2.4832797241210938,12.9,0.8033517450094223,0.01601454638876021,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,2,2.168356503868103,20.25,2.2231884155273436,15.45,0.8007917404174805,0.012112162075936794,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,3,2.0852884391784667,23.88,1.8950830078125,28.25,0.8023500740528107,0.016838158713653684,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,4,2.058218758392334,26.49,1.7967247619628905,34.0,0.8062659949064255,0.013364197686314583,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,5,1.9857784473419189,29.82,1.8570543518066407,27.35,0.8090781569480896,0.011481412220746279,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,6,1.956650373840332,31.05,1.69129931640625,39.1,0.8149365931749344,0.010926892748102546,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,7,1.9232653415679932,32.57,1.6443819580078125,43.7,0.8065871745347977,0.01298887887969613,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,8,1.8730658966064453,35.27,1.7588374633789063,35.9,0.8039663285017014,0.012371462071314454,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,9,1.858050228881836,36.62,1.5765433349609375,40.75,0.8027881234884262,0.012739377678371966,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,10,1.8209077350616456,38.26,1.5544920654296874,43.35,0.8001952022314072,0.010477417148649693,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,11,1.7900472858428955,40.49,1.4523816833496093,50.3,0.8045206367969513,0.007401463109999895,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,12,1.756520496749878,41.32,1.4540433349609374,49.0,0.8017640858888626,0.008500809781253338,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,13,1.737949686050415,42.41,1.3883044738769532,53.35,0.7936846613883972,0.009548688074573874,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,14,1.7190530490875244,43.05,1.3765105895996095,52.9,0.8005337566137314,0.008508205995894969,0.0,0.0,0.0
noise20,tensor,0.1,0.2,722,15,1.702279482460022,44.3,1.3688942260742187,53.95,0.7905060201883316,0.010445685009472072,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,1,2.2008874397277833,18.06,2.5554819946289062,13.55,0.800184890627861,0.022119580768048763,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,2,2.0293855087280273,23.91,2.135909423828125,23.05,0.8018314391374588,0.018833013717085123,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,3,1.893500436592102,28.9,1.8729403076171875,31.95,0.8174507468938828,0.015196976950392127,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,4,1.843415030670166,31.71,2.175691955566406,21.75,0.80436971783638,0.013155506923794746,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,5,1.8503624179840088,31.55,1.9228643493652344,24.45,0.8127050548791885,0.019978960743173957,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,6,1.731339250946045,35.9,1.964070098876953,33.45,0.8128061592578888,0.013677570270374417,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,7,1.709096667098999,36.67,1.71451513671875,36.3,0.8068386912345886,0.012066545896232128,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,8,1.596329457473755,41.34,2.1257276000976564,31.65,0.8138753175735474,0.014406920876353979,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,9,1.6181903646469116,40.79,1.501338653564453,45.75,0.8001016676425934,0.010809360770508647,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,10,1.5204343431472778,44.24,1.8388240966796876,36.15,0.8108607679605484,0.013955730944871902,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,11,1.4707118873596192,46.45,1.3602466430664062,50.45,0.798174262046814,0.009479742031544447,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,12,1.377729126739502,49.35,1.3514835815429687,50.75,0.8030548095703125,0.010217459872364998,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,13,1.3414712617874145,50.68,1.2635164184570313,54.65,0.8047375977039337,0.007944216835312545,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,14,1.3110346046447754,51.4,1.2470600891113282,54.65,0.8025418519973755,0.00962347467429936,0.0,0.0,0.0
clean,tensor,0.1,0.2,833,15,1.2933477146148682,52.47,1.2458492736816407,54.1,0.7980194091796875,0.009689274476841092,0.0,0.0,0.0
clean,output,0.1,0.2,833,1,2.1519707954406737,18.81,2.7189322509765623,11.95,0.7963418513536453,0.03438221896067262,0.03057022811844945,0.0,0.17699114978313446
clean,output,0.1,0.2,833,2,2.042517364501953,24.36,2.013492858886719,23.4,0.7853276282548904,0.03157270001247525,0.0288176154717803,0.0,0.0
clean,output,0.1,0.2,833,3,1.8860419387817382,30.02,1.9483401489257812,28.0,0.7944375574588776,0.026982770301401615,0.024199459701776505,0.0,0.0
clean,output,0.1,0.2,833,4,1.806219984817505,33.14,1.9428916015625,29.85,0.8015742748975754,0.028549777809530497,0.025947742629796267,0.0,0.044247787445783615
clean,output,0.1,0.2,833,5,1.7363991409301758,36.49,1.7668973999023438,33.35,0.7996792644262314,0.026121022179722786,0.02407926181331277,0.0,0.0
clean,output,0.1,0.2,833,6,1.6659561153411866,39.37,1.7214453735351563,38.7,0.801694929599762,0.02625847887247801,0.024134015198796988,0.0,0.0
clean,output,0.1,0.2,833,7,1.6419477222442627,40.1,1.692724365234375,37.55,0.7886459678411484,0.022824745159596205,0.02147484291344881,0.0,0.0
clean,output,0.1,0.2,833,8,1.5320938995361328,44.15,1.9236683044433593,36.95,0.7955332845449448,0.02318682288751006,0.021726936101913452,0.0,0.0
clean,output,0.1,0.2,833,9,1.5173633304595948,45.03,1.5134899597167968,43.15,0.7921981364488602,0.02377260848879814,0.022102187387645245,0.0,0.0
clean,output,0.1,0.2,833,10,1.450800365447998,46.81,1.7583756103515624,40.45,0.7965321838855743,0.02231323579326272,0.021224018651992083,0.0,0.0
clean,output,0.1,0.2,833,11,1.4039269144058228,48.93,1.3218974304199218,51.95,0.789449542760849,0.02355235582217574,0.02223501307889819,0.0,0.0
clean,output,0.1,0.2,833,12,1.3186135099411012,51.67,1.2858451843261718,53.4,0.7947611808776855,0.01871011545881629,0.017384241335093975,0.0,0.0
clean,output,0.1,0.2,833,13,1.2723908512115478,54.0,1.2350997314453125,54.8,0.7969566881656647,0.018307102844119072,0.01742061134427786,0.0,0.0
clean,output,0.1,0.2,833,14,1.2415200271606446,55.39,1.2428150939941407,54.65,0.7877678126096725,0.02143689664080739,0.020893908105790615,0.0,0.0
clean,output,0.1,0.2,833,15,1.2273148498535156,54.72,1.2340530090332031,54.9,0.7838350534439087,0.021835677325725555,0.020399106666445732,0.0,0.0
noise20,output,0.1,0.2,833,1,2.251910464477539,15.95,2.332739685058594,16.0,0.7796106934547424,0.033849171828478575,0.032833066303282976,0.0,0.08849557489156723
noise20,output,0.1,0.2,833,2,2.162689687347412,19.96,2.074840393066406,22.2,0.7810226827859879,0.028327268082648516,0.02647844096645713,0.0,0.0
noise20,output,0.1,0.2,833,3,2.091191231918335,23.7,1.91913134765625,29.6,0.7849029898643494,0.026657388545572758,0.024908848106861115,0.0,0.0
noise20,output,0.1,0.2,833,4,2.0549702884674073,26.38,1.9013611755371094,31.05,0.7873711287975311,0.026167663745582104,0.024171186611056328,0.0,0.0
noise20,output,0.1,0.2,833,5,2.0134437911987306,28.34,1.9733558959960937,24.5,0.7989751398563385,0.025080017745494843,0.023683253675699234,0.0,0.0
noise20,output,0.1,0.2,833,6,1.980579098510742,30.12,1.7678188781738282,37.0,0.7891551554203033,0.02399701764807105,0.023090133909136057,0.0,0.0
noise20,output,0.1,0.2,833,7,1.9338101749420167,32.29,1.922062530517578,28.9,0.7915770262479782,0.02199903829023242,0.020697745960205793,0.0,0.0
noise20,output,0.1,0.2,833,8,1.9097184093475341,33.63,2.0479268798828123,26.45,0.7917574048042297,0.022726892959326506,0.021531914360821247,0.0,0.0
noise20,output,0.1,0.2,833,9,1.8975399673461915,34.94,1.6577428588867187,39.65,0.7883289456367493,0.022806357592344284,0.020688586868345737,0.0,0.0
noise20,output,0.1,0.2,833,10,1.8424432025909423,36.86,1.6011034240722657,42.7,0.7911892086267471,0.020449195988476276,0.018920404370874166,0.0,0.0
noise20,output,0.1,0.2,833,11,1.8130710384368895,38.28,1.4770930480957032,47.9,0.7902176678180695,0.021330539137125015,0.019786196295171976,0.0,0.0
noise20,output,0.1,0.2,833,12,1.7787053300857545,39.76,1.4278175659179688,51.65,0.7894386053085327,0.019729947671294212,0.019168607890605927,0.0,0.0
noise20,output,0.1,0.2,833,13,1.7448534111022949,41.71,1.4118050231933594,51.25,0.7924237549304962,0.018018236383795738,0.017065507359802723,0.0,0.0
noise20,output,0.1,0.2,833,14,1.7271812858581543,42.84,1.3968265075683595,51.85,0.7928266227245331,0.020747099071741104,0.019632954616099596,0.0,0.0
noise20,output,0.1,0.2,833,15,1.72329813079834,42.79,1.3929509887695313,52.8,0.7759173959493637,0.02169459220021963,0.020799110177904367,0.0,0.0
noise20,tensor,0.1,0.2,833,1,2.239812075805664,16.08,2.35626708984375,17.65,0.8042594343423843,0.016420820960775018,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,2,2.1865446868896483,18.8,2.1010027160644533,20.7,0.791982427239418,0.013380783377215266,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,3,2.091998739814758,23.67,1.8742800903320314,31.4,0.7952402681112289,0.011888105422258377,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,4,2.0574765983581544,25.7,1.9365932006835938,28.2,0.8053589016199112,0.015199801651760936,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,5,2.0224446773529055,27.82,1.8933089294433594,26.85,0.8068086951971054,0.01377274445258081,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,6,1.9833776161193848,29.59,1.7343731384277343,38.15,0.807416632771492,0.013400765135884285,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,7,1.9594022384643555,30.84,1.7788211364746094,34.35,0.8083709180355072,0.01365760900080204,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,8,1.93759268989563,31.43,1.708904754638672,37.75,0.8052193820476532,0.013864897191524506,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,9,1.8964688121795654,34.44,1.7473626098632813,35.85,0.8134806603193283,0.012932905927300453,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,10,1.870500473022461,35.11,1.774809295654297,33.75,0.8019933998584747,0.010491643100976944,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,11,1.8472022192001343,36.41,1.5218420104980468,46.4,0.8024674654006958,0.011408254038542509,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,12,1.8039178812026977,38.3,1.4560844421386718,49.65,0.8006544560194016,0.012481297133490443,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,13,1.7704278884887696,40.24,1.4341376953125,49.7,0.8030104041099548,0.009310831781476736,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,14,1.751396145248413,41.15,1.424273223876953,51.15,0.8019856512546539,0.014067122479900718,0.0,0.0,0.0
noise20,tensor,0.1,0.2,833,15,1.7481115068435669,40.97,1.4217503051757812,50.45,0.7828798443078995,0.00943325727712363,0.0,0.0,0.0
