condition,scope,adaptation_rate,learning_rate,seed,initial_state_hash,epoch_order_hash,best_validation_accuracy,final_validation_accuracy,selected_test_accuracy,mean_validation_accuracy,final_validation_loss,mean_validation_loss,best_epoch,elapsed_seconds,steps,diverged,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,output,1.0,0.05,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,34.7,34.7,32.35,28.816666666666666,1.900626220703125,2.0086759440104167,6,1.5716999159776606,48,False,0.8093820561965307,0.18179577278594175,0.1702631035198768,9.564896688486138,46.14306769023339
noise20,tensor,1.0,0.05,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,33.9,33.9,31.6,27.933333333333334,1.8942158813476562,2.010384206136068,6,1.5754959159821738,48,False,0.8385892907778422,0.06746165462148686,0.0,0.4065040498971939,41.971544890354075
noise20,tensor,1.0,0.2,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,29.7,28.9,28.45,23.28333333333333,1.97843896484375,2.105210520426432,5,1.5673902920098044,48,False,0.7938961908221245,0.10636455356143415,0.0,6.402438972145319,27.947154237578314
noise20,output,1.0,0.2,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,29.7,29.4,26.9,22.333333333333332,1.9829664916992187,2.1385443115234373,5,1.5508972079842351,48,False,0.7835699170827866,0.21414414110283056,0.19821900005141893,13.60619479479889,45.619469011823334
noise20,output,1.0,0.6,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,25.6,25.6,23.7,19.066666666666666,2.047178283691406,2.1813275655110673,5,1.5927944170252886,48,False,0.7850384265184402,0.20927190656463304,0.19370730283359686,13.584070823465785,43.938053461412586
noise20,tensor,1.0,0.6,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,23.7,23.7,23.3,16.916666666666668,2.08501513671875,2.23365342203776,6,1.5679844580008648,48,False,0.7663907806078593,0.11485033761709929,0.0,6.402438847968976,24.288617850591738
clean,tensor,0.3,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,28.4,28.4,29.55,22.900000000000002,1.9376165161132812,2.0576558634440105,6,1.5524575840099715,48,False,0.8056458209951719,0.031141015274139743,0.0,0.0,4.47154479722182
clean,output,0.3,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,29.1,29.1,30.65,24.3,1.8840033569335937,2.00940586344401,6,1.5451202500262298,48,False,0.792856402695179,0.0592137201068302,0.05621609945471088,0.044247787445783615,5.6268436058113975
clean,output,0.3,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,29.9,29.9,30.2,22.616666666666664,1.8796123657226562,2.0379374694824217,6,1.5519986250146758,48,False,0.7867420464754105,0.06178483351444205,0.05827716194714109,0.022123893722891808,5.383480743815501
clean,tensor,0.3,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,29.8,29.0,29.45,22.733333333333334,1.8814258422851562,2.0405523274739585,5,1.545068415987771,48,False,0.8035784934957823,0.028588182719734807,0.0,0.0,4.6747966048618155
clean,tensor,0.3,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,19.7,19.7,22.0,16.983333333333334,2.1443681640625,2.2426317342122397,6,1.534810415992979,48,False,0.8043140644828478,0.049428822783132396,0.0,0.20325202494859695,19.61382084215681
clean,output,0.3,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,25.4,25.4,26.15,20.383333333333333,2.0221566772460937,2.1274328409830727,6,1.5337872500240337,48,False,0.7682304407159487,0.07585925251866381,0.07047404395416379,0.6784660741686821,5.671091517433524
clean,output,1.0,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,30.3,29.9,30.85,26.083333333333332,1.8821388549804687,2.007958221435547,5,1.5589328329951968,48,False,0.7944156726201376,0.19434514765938124,0.18184895534068346,11.607669635365406,45.58259571592013
clean,tensor,1.0,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,30.9,30.1,29.75,24.8,1.8616546630859374,1.9970434977213543,5,1.5967080839909613,48,False,0.7939513847231865,0.07769587767931323,0.0,8.333333147068819,36.68699230377873
clean,tensor,1.0,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,31.1,31.1,30.55,22.7,1.8808711547851562,2.060680155436198,6,1.5969869159744121,48,False,0.8055641154448191,0.08443624409846961,0.0,1.8292682866255443,40.34552831823627
clean,output,1.0,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,27.9,27.8,29.3,21.116666666666667,1.91824267578125,2.088296590169271,5,1.6443710419989657,48,False,0.765084351102511,0.20834012546887,0.19852534122765064,15.486725714678565,42.80973474184672
clean,output,1.0,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,21.7,21.6,21.85,17.599999999999998,2.09799560546875,2.276170206705729,5,1.550083457987057,48,False,0.7915161301692327,0.21245060892154774,0.18444567701468864,14.446902632092437,51.836283380786575
clean,tensor,1.0,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,23.4,23.0,23.9,19.866666666666667,2.006667419433594,2.1186983133951824,4,1.5459632919810247,48,False,0.7954373011986414,0.12021634463841717,0.0,7.621951121836901,35.26422738408049
