condition,scope,adaptation_rate,learning_rate,seed,initial_state_hash,epoch_order_hash,best_validation_accuracy,final_validation_accuracy,selected_test_accuracy,mean_validation_accuracy,final_validation_loss,mean_validation_loss,best_epoch,elapsed_seconds,steps,diverged,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,output,0.1,0.6,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,26.9,26.9,25.65,19.766666666666666,2.0174265747070312,2.1602508443196613,6,1.5448005410144106,48,False,0.7796230241656303,0.03707614882538716,0.03445854658881823,0.0,2.610619474823276
noise20,tensor,0.1,0.6,101,7d6b4ad63f8e7f8378a5da61b7acb2bfe582732cff69e0439e37cb6f35f90cb5,ebff81acfa9876d3a7c050cc9de69e1025bb4e96d027e579b5f6a22251325ff8,25.7,25.7,25.45,19.366666666666667,2.050887634277344,2.1743707784016926,6,1.564523583976552,48,False,0.7929687400658926,0.0211994155542925,0.0,0.0,0.6097560748457909
clean,tensor,0.1,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,30.0,28.4,29.8,24.383333333333336,1.8943758544921876,2.029653340657552,5,1.550427457987098,48,False,0.8122883786757787,0.014987084869062528,0.0,0.0,4.674796729038159
clean,output,0.1,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,29.7,29.5,30.55,23.833333333333332,1.9196446533203124,2.0393468221028646,5,1.5303314999910071,48,False,0.8033081740140915,0.02969206590205431,0.027774150638530653,0.0,4.9115044840921955
clean,output,0.1,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,28.9,28.9,28.95,21.900000000000002,1.8961817626953126,2.051069793701172,6,1.5591521250025835,48,False,0.7944270223379135,0.03011382231488824,0.027551991865038872,0.0,4.712389409542084
clean,tensor,0.1,0.2,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,29.7,27.7,29.45,22.483333333333334,1.88251220703125,2.035829121907552,5,1.5668014999828301,48,False,0.8122745056947073,0.015250499399068454,0.0,0.0,4.878048847119014
clean,tensor,0.1,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,24.6,24.6,26.7,20.75,2.0253838500976564,2.136341074625651,6,1.6333864579792134,48,False,0.7935045982400576,0.021011630829889327,0.0,0.0,4.979674766461055
clean,output,0.1,0.6,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,26.3,26.3,27.25,21.633333333333336,2.0003355712890625,2.110836995442708,6,1.5679142500157468,48,False,0.7845468645294508,0.035620832815766335,0.03236891453464826,0.0,4.5206489351888495
noise20,output,0.1,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,31.5,31.2,30.15,24.46666666666667,1.9363489990234375,2.0577003580729163,5,1.549108792009065,48,False,0.8061788007616997,0.026019642129540443,0.024927878597130377,0.0,4.5058997347950935
noise20,tensor,0.1,0.05,202,45b40ae44c66d9daa5f6e90a7a0ba0c40d9188472f9c73865748b15732d91b0c,94af1c4d171cd377d4574ca78c7031cf2b9ff795d3150c836b872bcdb3917f39,31.2,30.9,30.25,23.966666666666665,1.9365863037109374,2.062548848470052,5,1.561716541997157,48,False,0.8178381497661272,0.01274219281428183,0.0,0.0,4.471544704089562
