condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
clean,tensor,0.1,0.6,202,1,2.3651610050201417,11.6,2.3144114990234375,17.1,0.8627301603555679,0.01614240149501711,0.0,0.0,29.878048598766327
clean,tensor,0.1,0.6,202,2,2.3042924518585206,15.2,2.25880615234375,16.3,0.7708016037940979,0.023795147892087698,0.0,0.0,0.0
clean,tensor,0.1,0.6,202,3,2.1714030895233156,18.6,2.13629296875,21.6,0.7453374862670898,0.02899804525077343,0.0,0.0,0.0
clean,tensor,0.1,0.6,202,4,2.089735122680664,21.35,2.05128662109375,22.0,0.7898401021957397,0.021464604418724775,0.0,0.0,0.0
clean,tensor,0.1,0.6,202,5,2.024294065475464,24.35,2.0318653564453126,22.9,0.7972906976938248,0.02369310287758708,0.0,0.0,0.0
clean,tensor,0.1,0.6,202,6,1.991508816719055,26.75,2.0253838500976564,24.6,0.7950275391340256,0.01197648304514587,0.0,0.0,0.0
clean,output,0.1,0.6,202,1,2.3625975704193114,11.65,2.3102841796875,15.0,0.8534068316221237,0.031828791834414005,0.0289315115660429,0.0,26.725663524121046
clean,output,0.1,0.6,202,2,2.3052408847808836,12.95,2.2097373046875,17.6,0.7601079195737839,0.047682711854577065,0.04365085903555155,0.0,0.3539822995662689
clean,output,0.1,0.6,202,3,2.1352394905090333,19.35,2.092207763671875,22.4,0.7491345554590225,0.04123241826891899,0.03697250643745065,0.0,0.044247787445783615
clean,output,0.1,0.6,202,4,2.085134895324707,20.7,2.046309143066406,22.9,0.7708162367343903,0.032331847585737705,0.029961141757667065,0.0,0.0
clean,output,0.1,0.6,202,5,2.0118847618103026,24.2,2.006148010253906,25.6,0.7861198633909225,0.031111170537769794,0.028320387471467257,0.0,0.0
clean,output,0.1,0.6,202,6,1.9801747989654541,27.75,2.0003355712890625,26.3,0.7876957803964615,0.029538056813180447,0.02637708093971014,0.0,0.0
noise20,output,0.1,0.05,202,1,2.323315034866333,9.6,2.282552490234375,12.6,0.8614712953567505,0.029221557546406984,0.0266514141112566,0.0,26.90265504643321
noise20,output,0.1,0.05,202,2,2.2550731086730957,16.7,2.135349365234375,20.3,0.8107840269804001,0.030600071419030428,0.029494503047317266,0.0,0.08849557489156723
noise20,output,0.1,0.05,202,3,2.1625682392120362,21.5,2.0636515502929687,24.1,0.7978160828351974,0.026067021768540144,0.025503422133624554,0.0,0.044247787445783615
noise20,output,0.1,0.05,202,4,2.1015585098266603,23.1,1.9791072387695312,27.1,0.7921333611011505,0.02483954420313239,0.02405813056975603,0.0,0.0
noise20,output,0.1,0.05,202,5,2.0578719425201415,26.6,1.9491925048828125,31.5,0.7846923768520355,0.02332215616479516,0.022651204839348793,0.0,0.0
noise20,output,0.1,0.05,202,6,2.0298861389160154,28.6,1.9363489990234375,31.2,0.790175661444664,0.022067501675337553,0.021208596881479025,0.0,0.0
noise20,tensor,0.1,0.05,202,1,2.323259698867798,9.4,2.2833446044921875,12.9,0.8660791516304016,0.014337467611767352,0.0,0.0,26.829268224537373
noise20,tensor,0.1,0.05,202,2,2.255656942367554,16.9,2.1383939208984377,20.4,0.8173442333936691,0.013766491552814841,0.0,0.0,0.0
