condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,output,1.0,0.2,611,8,1.8719001319885253,36.43,1.67070166015625,40.8,0.8159096986055374,0.18098464235663414,0.16909883171319962,11.592920310795307,49.95575174689293
noise20,output,1.0,0.2,611,9,1.8024507904052733,38.86,1.5992054748535156,40.15,0.8118858188390732,0.16006144881248474,0.15500173531472683,8.849557675421238,44.690265506505966
noise20,output,1.0,0.2,611,10,1.790694969177246,40.53,1.63535009765625,38.0,0.8414279967546463,0.15559940040111542,0.1463848864659667,10.044247936457396,57.787610590457916
noise20,output,1.0,0.2,611,11,1.7526487712860108,41.95,1.4526550598144532,48.25,0.8394445776939392,0.157517708837986,0.1495664194226265,6.946902628988028,48.71681332588196
noise20,output,1.0,0.2,611,12,1.7228496742248536,43.42,1.4744328308105468,48.0,0.8479196578264236,0.13335281796753407,0.1270596943795681,3.9380530826747417,51.68141648173332
noise20,output,1.0,0.2,611,13,1.7090666715621947,43.76,1.3986895446777343,50.5,0.8321251422166824,0.13367765303701162,0.131895387545228,5.884955823421478,45.796459913253784
noise20,output,1.0,0.2,611,14,1.6815060283660888,45.09,1.3624190063476562,53.55,0.8090984225273132,0.15558777656406164,0.15003360528498888,9.159292001277208,42.56637096405029
noise20,output,1.0,0.2,611,15,1.6712618560791015,45.7,1.3588016357421875,53.1,0.8760460168123245,0.1275713499635458,0.12387333065271378,3.1858406960964203,59.0707965195179
noise20,tensor,1.0,0.2,611,1,2.259458959197998,14.72,2.310679992675781,15.25,0.8177855610847473,0.0889765564352274,0.0,4.268292710185051,46.341463550925255
noise20,tensor,1.0,0.2,611,2,2.1375565704345703,22.08,2.2368745727539063,20.05,0.8243315517902374,0.0691123204305768,0.0,15.243902802467346,51.21951270848513
noise20,tensor,1.0,0.2,611,3,2.0641832429885865,25.54,1.8525262145996093,32.3,0.8622159361839294,0.06292979326099157,0.0,0.6097560748457909,45.12195121496916
noise20,tensor,1.0,0.2,611,4,1.9965517763137817,29.43,1.7582719116210936,32.7,0.7998763024806976,0.07525689364410937,0.0,4.268292710185051,30.487804859876633
noise20,tensor,1.0,0.2,611,5,1.9481087902069092,32.38,1.6743977661132812,38.65,0.8625226765871048,0.07727955933660269,0.0,0.0,42.682926915585995
noise20,tensor,1.0,0.2,611,6,1.9116110218048095,34.19,1.7454755859375,36.95,0.8494314402341843,0.08341815788298845,0.0,7.926829159259796,43.292682990431786
noise20,tensor,1.0,0.2,611,7,1.8731218839645385,36.29,2.2084134521484375,23.75,0.8526477366685867,0.06901181768625975,0.0,4.878048785030842,56.097561866045
noise20,tensor,1.0,0.2,611,8,1.8600881031036376,37.31,1.613604705810547,43.9,0.8190839439630508,0.09207243123091757,0.0,8.536585234105587,38.414633832871914
noise20,tensor,1.0,0.2,611,9,1.8060463312149049,39.33,1.5472606201171875,43.85,0.8992972075939178,0.07057157624512911,0.0,0.0,68.90243962407112
noise20,tensor,1.0,0.2,611,10,1.7930011289596557,40.41,1.5071678161621094,47.15,0.8175712823867798,0.08397044497542083,0.0,4.268292523920536,40.24390298873186
noise20,tensor,1.0,0.2,611,11,1.744543824005127,42.04,1.4577692565917968,48.5,0.8778892159461975,0.057580298744142056,0.0,0.0,42.68292710185051
noise20,tensor,1.0,0.2,611,12,1.7248302984237671,43.71,1.4725673828125,48.6,0.8684852570295334,0.07164989225566387,0.0,1.2195121496915817,39.024390280246735
noise20,tensor,1.0,0.2,611,13,1.7024815326690674,44.44,1.3726394958496093,52.7,0.8225484788417816,0.0803383148740977,0.0,8.536585420370102,26.829268224537373
noise20,tensor,1.0,0.2,611,14,1.6784996351242065,45.42,1.3579109497070312,53.75,0.8198205828666687,0.07660560728982091,0.0,3.0487803742289543,32.926829531788826
noise20,tensor,1.0,0.2,611,15,1.6624663864135742,46.38,1.35068798828125,53.9,0.8635272830724716,0.07482343656010926,0.0,1.8292682245373726,49.99999925494194
clean,tensor,1.0,0.2,722,1,2.248527418899536,16.13,2.2298133544921876,14.7,0.8424385637044907,0.05561418505385518,0.0,0.6097560748457909,45.731707848608494
clean,tensor,1.0,0.2,722,2,2.0252053016662597,23.49,2.4328265991210936,17.95,0.8820348381996155,0.10162979597225785,0.0,10.36585345864296,65.85365850478411
clean,tensor,1.0,0.2,722,3,1.9310991004943847,28.68,1.9642788391113282,27.2,0.8706908971071243,0.08359809871762991,0.0,1.2195121496915817,37.19512149691582
clean,tensor,1.0,0.2,722,4,1.8132062343597413,32.65,2.144642883300781,24.8,0.88906629383564,0.05368309561163187,0.0,0.0,64.63414579629898
clean,tensor,1.0,0.2,722,5,1.7213614614486694,36.92,1.8523912963867188,31.4,0.8485176116228104,0.09783025085926056,0.0,2.4390242993831635,37.80487775802612
clean,tensor,1.0,0.2,722,6,1.6707069938659669,38.63,1.6701267395019532,36.2,0.8998232632875443,0.08666659845039248,0.0,7.31707289814949,60.975608229637146
clean,tensor,1.0,0.2,722,7,1.5668503395080566,43.11,1.7204979858398437,36.35,0.9146779775619507,0.04850024404004216,0.0,0.0,73.17073196172714
clean,tensor,1.0,0.2,722,8,1.516307460975647,45.11,1.7302363586425782,37.75,0.7726863026618958,0.13221513852477074,0.0,14.02438972145319,24.99999962747097
clean,tensor,1.0,0.2,722,9,1.4650355829238892,47.16,1.4061842346191407,46.95,0.8177603781223297,0.08358815917745233,0.0,1.2195121496915817,40.85365943610668
clean,tensor,1.0,0.2,722,10,1.3824197277069092,49.45,1.3948177490234375,48.75,0.831422433257103,0.08699138695374131,0.0,4.268292710185051,29.878049343824387
clean,tensor,1.0,0.2,722,11,1.3117668106079101,52.77,1.3533622741699218,49.05,0.83133165538311,0.07771120965480804,0.0,2.4390242993831635,37.80487831681967
clean,tensor,1.0,0.2,722,12,1.2798859085083008,53.53,1.2981092529296876,52.05,0.8016984760761261,0.07029814226552844,0.0,0.6097560748457909,24.39024355262518
clean,tensor,1.0,0.2,722,13,1.2286966751098634,56.1,1.1913799133300782,56.1,0.8299906551837921,0.07523195713292807,0.0,6.0975611209869385,28.658536449074745
clean,tensor,1.0,0.2,722,14,1.1855302539825439,57.19,1.1844495544433593,55.95,0.8899562507867813,0.05319767561741173,0.0,0.0,50.0
clean,tensor,1.0,0.2,722,15,1.1635193840026856,58.75,1.1558239440917968,57.55,0.7801861464977264,0.08894016896374524,0.0,9.146341681480408,25.60975607484579
clean,output,1.0,0.2,722,1,2.186234526824951,17.41,3.2301986694335936,9.8,0.7324520796537399,0.2162377629429102,0.20230264402925968,24.115044344216585,40.3982300311327
clean,output,1.0,0.2,722,2,2.050965682601929,24.5,2.228231719970703,19.95,0.8451922535896301,0.16636060178279877,0.15226083807647228,6.061946880072355,54.42477911710739
clean,output,1.0,0.2,722,3,1.885696029663086,30.67,1.8884886779785157,28.9,0.8666251450777054,0.15570202469825745,0.1461118645966053,6.681415997445583,65.75221195816994
clean,output,1.0,0.2,722,4,1.8227195947647095,33.13,1.9240523681640624,29.8,0.8426142036914825,0.16152499243617058,0.14331578835844994,6.858407147228718,59.336283057928085
clean,output,1.0,0.2,722,5,1.7041489833831787,38.03,1.9585516967773438,22.7,0.832274928689003,0.16174705140292645,0.15339853055775166,8.805309887975454,48.80530908703804
clean,output,1.0,0.2,722,6,1.6341173572540284,40.37,1.8258618774414062,32.0,0.7904849797487259,0.16722801560536027,0.16266663232818246,16.460176557302475,45.70796471089125
clean,output,1.0,0.2,722,7,1.5683497932434083,43.35,1.5948706970214843,38.85,0.8451938778162003,0.1638092566281557,0.15649457834661007,8.00884934142232,56.50442615151405
clean,output,1.0,0.2,722,8,1.4882785690307616,46.32,1.72078125,38.15,0.846730962395668,0.1592702493071556,0.14822322223335505,7.256637141108513,54.601769894361496
clean,output,1.0,0.2,722,9,1.4313635362625121,48.75,1.4647184143066405,44.3,0.8031533509492874,0.15033494401723146,0.15031277108937502,8.584070671349764,43.31858530640602
clean,output,1.0,0.2,722,10,1.3774212089538573,50.75,1.6375345153808594,40.15,0.8238758891820908,0.16842936724424362,0.16613303683698177,8.097345009446144,47.69911468029022
clean,output,1.0,0.2,722,11,1.3083146797180176,53.27,1.3033232116699218,52.25,0.8274334371089935,0.14978484902530909,0.13758877106010914,7.699115015566349,51.15044303238392
clean,output,1.0,0.2,722,12,1.250869327545166,54.75,1.3366202087402344,52.0,0.8009630292654037,0.15833793487399817,0.15566926915198565,12.12389413267374,45.66371589899063
clean,output,1.0,0.2,722,13,1.2166708286285401,56.64,1.2023396606445313,55.9,0.8236493468284607,0.1534314714372158,0.14550520200282335,9.292035549879074,47.69911505281925
clean,output,1.0,0.2,722,14,1.184238229560852,57.66,1.1976233825683593,57.2,0.866508349776268,0.14255639119073749,0.13811348797753453,5.619469098746777,60.22123992443085
clean,output,1.0,0.2,722,15,1.1559665508270263,58.7,1.1673779907226562,57.8,0.8119568377733231,0.14792151097208261,0.1447395347058773,8.23008855804801,41.32743328809738
noise20,output,1.0,0.2,722,1,2.2509458362579347,15.77,3.607833251953125,10.0,0.8154083639383316,0.17606935650110245,0.16252145823091269,12.256637308746576,51.54867172241211
noise20,output,1.0,0.2,722,2,2.242180564880371,18.38,2.3307420654296873,15.15,0.8333365470170975,0.1894220458343625,0.16460095345973969,9.955752547830343,61.99115067720413
noise20,output,1.0,0.2,722,3,2.1033845979690553,23.79,2.084244445800781,20.25,0.7954083308577538,0.18237845599651337,0.16819697618484497,16.238938365131617,54.07079700380564
noise20,output,1.0,0.2,722,4,2.065897327423096,25.48,2.052933563232422,27.5,0.8731086999177933,0.16051872447133064,0.14912818744778633,6.504424940794706,64.11504447460175
noise20,output,1.0,0.2,722,5,2.0158892614364623,28.72,2.0099263305664063,24.3,0.7520608156919479,0.2084734383970499,0.18762140534818172,18.05309783667326,37.74336241185665
noise20,output,1.0,0.2,722,6,1.9894954498291015,29.91,1.8173531799316407,32.05,0.8655213266611099,0.15507245995104313,0.14634221512824297,5.530973616987467,59.292035549879074
noise20,output,1.0,0.2,722,7,1.9498160545349121,31.45,1.724852294921875,39.85,0.8202205151319504,0.17371202819049358,0.1675914917141199,9.51327420771122,44.73451375961304
noise20,output,1.0,0.2,722,8,1.9037445121765137,33.79,1.7972850952148438,36.3,0.8516183644533157,0.143001951277256,0.13414600584656,5.398230347782373,51.63716748356819
noise20,output,1.0,0.2,722,9,1.8864668880462647,35.43,1.7220984802246093,34.95,0.8631342649459839,0.13244511559605598,0.1195974638685584,3.9823008701205254,60.61946898698807
noise20,output,1.0,0.2,722,10,1.849304007911682,37.23,1.667156005859375,39.55,0.83836430311203,0.17050710506737232,0.15295443683862686,8.053097315132618,53.84955853223801
noise20,output,1.0,0.2,722,11,1.8219841060638429,38.07,1.5623269958496093,43.55,0.7660308182239532,0.1933031789958477,0.18825154937803745,17.74336276575923,39.38053026795387
noise20,output,1.0,0.2,722,12,1.7781635305404664,40.65,1.5906981811523437,43.0,0.8187451511621475,0.14056829269975424,0.13593691494315863,9.51327420771122,48.67256619036198
noise20,output,1.0,0.2,722,13,1.757286110687256,41.96,1.44476220703125,49.55,0.8329031765460968,0.1561597902327776,0.15004736371338367,8.805309887975454,53.67256700992584
noise20,output,1.0,0.2,722,14,1.7356004495620727,42.3,1.424324920654297,50.9,0.8338265269994736,0.16268905717879534,0.14783241041004658,7.964601926505566,51.814159005880356
noise20,output,1.0,0.2,722,15,1.717511173248291,43.22,1.4181722717285157,50.9,0.8280504643917084,0.15077138505876064,0.1490764357149601,6.769911479204893,47.69911542534828
noise20,tensor,1.0,0.2,722,1,2.2778687786102294,14.19,2.8823585205078124,12.7,0.8280732333660126,0.06204335344955325,0.0,0.0,44.51219495385885
noise20,tensor,1.0,0.2,722,2,2.265543948364258,16.07,2.230804840087891,14.8,0.8237245678901672,0.08056716941064224,0.0,9.756097197532654,60.365853272378445
noise20,tensor,1.0,0.2,722,3,2.1135535331726074,23.17,2.1340076904296876,18.05,0.7928351387381554,0.09301096387207508,0.0,23.170731030404568,54.26829308271408
noise20,tensor,1.0,0.2,722,4,2.087599624633789,24.63,1.9653076477050782,30.6,0.8068563342094421,0.12109596282243729,0.0,11.585365794599056,45.73170803487301
noise20,tensor,1.0,0.2,722,5,2.0238457511901857,27.97,1.9696588439941407,26.35,0.8805685192346573,0.06771938130259514,0.0,0.0,46.341463178396225
noise20,tensor,1.0,0.2,722,6,1.9948901039123534,29.91,1.8135078125,33.0,0.8611090779304504,0.07652063621208072,0.0,1.8292682245373726,64.02438934892416
noise20,tensor,1.0,0.2,722,7,1.9626943237304688,31.87,1.771802764892578,39.35,0.895651251077652,0.0610173768363893,0.0,1.2195121496915817,57.31707252562046
noise20,tensor,1.0,0.2,722,8,1.9181986125946044,33.42,1.7991378173828125,36.5,0.8875478655099869,0.06692015565931797,0.0,0.6097560748457909,50.609755143523216
noise20,tensor,1.0,0.2,722,9,1.9020736562728882,35.17,1.66547412109375,38.15,0.8584640622138977,0.08000997360795736,0.0,2.4390242993831635,61.58536486327648
noise20,tensor,1.0,0.2,722,10,1.8538831205368043,36.78,1.635455078125,41.65,0.8213519752025604,0.06546365143731236,0.0,0.0,42.07317102700472
noise20,tensor,1.0,0.2,722,11,1.8204475471496582,38.36,1.513610565185547,47.1,0.823732003569603,0.08432886190712452,0.0,7.926829159259796,26.829268038272858
noise20,tensor,1.0,0.2,722,12,1.779956164741516,40.58,1.5378846435546876,44.65,0.8364003151655197,0.07187009509652853,0.0,1.2195121496915817,46.34146373718977
noise20,tensor,1.0,0.2,722,13,1.763044580078125,41.39,1.4324076232910157,51.9,0.8488182872533798,0.06081587681546807,0.0,0.6097560748457909,45.12195140123367
noise20,tensor,1.0,0.2,722,14,1.7414444213867188,42.13,1.4164717712402344,52.85,0.8065014183521271,0.09503699699416757,0.0,6.707317009568214,31.707317009568214
noise20,tensor,1.0,0.2,722,15,1.7210258014678954,43.0,1.409049560546875,53.05,0.8486195504665375,0.05160343740135431,0.0,0.0,50.60975681990385
clean,tensor,1.0,0.2,833,1,2.214210629272461,16.89,2.454249450683594,15.4,0.835925504565239,0.11248602904379368,0.0,3.658536449074745,39.63414654135704
clean,tensor,1.0,0.2,833,2,2.0120076879501343,24.49,2.1962620239257813,21.65,0.8103919327259064,0.10129529656842351,0.0,2.4390242993831635,46.341463923454285
clean,tensor,1.0,0.2,833,3,1.877848579788208,29.57,1.954431640625,30.15,0.8760355114936829,0.09326841402798891,0.0,1.8292682245373726,54.87804859876633
clean,tensor,1.0,0.2,833,4,1.8133771753311156,32.46,1.8627251892089844,27.6,0.8629856258630753,0.09718482941389084,0.0,2.4390242993831635,48.78048822283745
clean,tensor,1.0,0.2,833,5,1.7549170734405517,35.53,2.108905731201172,19.4,0.8561849296092987,0.10125479055568576,0.0,4.878048598766327,47.56097532808781
clean,tensor,1.0,0.2,833,6,1.6927045799255371,38.21,1.7396890563964844,36.95,0.862664058804512,0.06197023391723633,0.0,0.0,49.39024467021227
clean,tensor,1.0,0.2,833,7,1.6192081314086915,40.66,1.6384910888671875,38.55,0.790992483496666,0.0850905547849834,0.0,9.756097197532654,41.4634145796299
clean,tensor,1.0,0.2,833,8,1.5402601959228515,43.87,2.178000183105469,31.2,0.8608911484479904,0.06432818435132504,0.0,1.8292682245373726,52.43902429938316
clean,tensor,1.0,0.2,833,9,1.5355302225112915,44.5,1.6157891845703125,41.35,0.8226849287748337,0.07310700532980263,0.0,7.31707289814949,50.609756633639336
clean,tensor,1.0,0.2,833,10,1.4587474334716797,46.8,1.5718321228027343,43.25,0.8499725908041,0.06501897750422359,0.0,3.0487805604934692,43.292683362960815
clean,tensor,1.0,0.2,833,11,1.3881644695281983,49.75,1.3343755798339845,51.65,0.8905445486307144,0.06883586291223764,0.0,0.6097560748457909,57.926829159259796
clean,tensor,1.0,0.2,833,12,1.305386554145813,52.13,1.3414433898925782,52.2,0.8076934367418289,0.07812055386602879,0.0,1.2195121496915817,32.31707252562046
clean,tensor,1.0,0.2,833,13,1.2654758140563964,53.95,1.2353656005859375,54.95,0.8609193563461304,0.06083591561764479,0.0,1.2195121496915817,52.43902429938316
clean,tensor,1.0,0.2,833,14,1.234885641670227,54.86,1.2100159606933594,55.75,0.8042997270822525,0.09007484093308449,0.0,6.097560748457909,45.12195140123367
clean,tensor,1.0,0.2,833,15,1.2159045253753662,55.19,1.2163743896484376,55.4,0.8027305006980896,0.08879554690793157,0.0,2.4390242993831635,35.365853644907475
clean,output,1.0,0.2,833,1,2.171244416809082,18.12,2.4990179443359377,15.45,0.8139611631631851,0.19328620843589306,0.1727868877351284,10.973451193422079,51.9026555120945
clean,output,1.0,0.2,833,2,1.9905800315856934,26.51,2.2635406494140624,18.8,0.8704558312892914,0.16965866088867188,0.14266565442085266,6.504425033926964,68.09734478592873
clean,output,1.0,0.2,833,3,1.8156725593566894,34.06,1.8629837341308593,32.5,0.8603827804327011,0.15559117309749126,0.1523523796349764,5.707964673638344,56.548673659563065
clean,output,1.0,0.2,833,4,1.719172384262085,37.42,1.7144178771972656,37.1,0.8462332040071487,0.16313730739057064,0.15222230553627014,6.681416090577841,57.83185809850693
clean,output,1.0,0.2,833,5,1.6207732622146607,41.01,2.2783468017578126,29.1,0.8462165147066116,0.1525233555585146,0.1464492864906788,7.123893685638905,55.353982746601105
clean,output,1.0,0.2,833,6,1.6027562385559082,41.99,1.7157757568359375,37.7,0.8789337575435638,0.13904478959739208,0.12628506682813168,3.7610619328916073,62.69911527633667
clean,output,1.0,0.2,833,7,1.5114296592712402,45.15,1.9783471374511719,31.4,0.7987383008003235,0.16495899390429258,0.1561838136985898,11.858407035470009,46.90265506505966
clean,output,1.0,0.2,833,8,1.4420580192565917,47.94,2.2081036376953125,35.3,0.8378291875123978,0.1580727957189083,0.14801439084112644,5.530973523855209,51.23893767595291
clean,output,1.0,0.2,833,9,1.409963027191162,48.77,1.6188011779785156,42.05,0.8269796967506409,0.1560882506892085,0.143949992954731,8.495575375854969,50.0
clean,output,1.0,0.2,833,10,1.3070914636611939,52.56,2.4070380859375,32.75,0.8094621002674103,0.15989013388752937,0.14984723087400198,10.44247793033719,48.36283214390278
clean,output,1.0,0.2,833,11,1.2955500984191894,53.22,1.2795986938476562,53.75,0.8822403848171234,0.13040993828326464,0.12421932630240917,3.230088483542204,64.77876007556915
clean,output,1.0,0.2,833,12,1.1891568634033203,56.63,1.3049166870117188,53.3,0.7813859134912491,0.15926243551075459,0.15130459610372782,13.893805630505085,41.814158950001
clean,output,1.0,0.2,833,13,1.1542010021209717,58.24,1.136266326904297,59.65,0.8380095660686493,0.14372618496418,0.12857027910649776,5.707964580506086,50.84070712327957
clean,output,1.0,0.2,833,14,1.1287405101776122,59.14,1.1255079956054688,59.0,0.8360664993524551,0.15884227491915226,0.14835734851658344,9.292035177350044,56.946902722120285
clean,output,1.0,0.2,833,15,1.1137158462524415,59.53,1.1258415069580079,59.75,0.8357594311237335,0.1425158018246293,0.1319235898554325,5.9734513983130455,52.522123605012894
noise20,output,1.0,0.2,833,1,2.243508462142944,16.06,2.8191258544921873,11.9,0.8847279995679855,0.149162782356143,0.14313058741390705,4.9999999813735485,66.99115037918091
noise20,output,1.0,0.2,833,2,2.1686915885925293,20.45,2.2607318725585936,22.75,0.7948173135519028,0.18558052740991116,0.17118830885738134,14.867256954312325,52.83185802400112
noise20,output,1.0,0.2,833,3,2.0769855558395385,24.84,1.9073103942871095,29.85,0.8588307201862335,0.15782519429922104,0.1437879567965865,6.194690242409706,61.327435076236725
noise20,output,1.0,0.2,833,4,2.0114878679275514,28.3,2.525190490722656,10.9,0.7835762053728104,0.19353311508893967,0.1779001234099269,15.486725606024265,45.044247061014175
noise20,output,1.0,0.2,833,5,2.0180233505249023,28.47,1.8729119262695313,27.65,0.7918041944503784,0.18890231288969517,0.17172142304480076,13.318584393709898,44.73451375961304
noise20,output,1.0,0.2,833,6,1.9405806173324585,31.55,1.7129794006347656,39.35,0.8436270207166672,0.16276668570935726,0.15224675927311182,7.876106351613998,54.513273388147354
noise20,output,1.0,0.2,833,7,1.8935290214538574,34.39,2.1634541625976564,25.5,0.8564781844615936,0.13647191133350134,0.12762384954839945,5.7522122748196125,55.309734493494034
noise20,output,1.0,0.2,833,8,1.8980599124908448,34.48,2.060196533203125,31.45,0.8141479194164276,0.17097588442265987,0.1656604092568159,9.867256879806519,45.486725866794586
noise20,output,1.0,0.2,833,9,1.8664531929016113,36.37,1.6144046325683594,41.65,0.8000983893871307,0.17910723388195038,0.16135563794523478,11.28318589180708,47.787611186504364
noise20,output,1.0,0.2,833,10,1.81319765625,38.06,1.7852637023925781,37.85,0.7797059267759323,0.17971913237124681,0.1662238920107484,15.176991000771523,45.5752220004797
noise20,output,1.0,0.2,833,11,1.7865509061813354,39.4,1.5119217529296876,46.5,0.8530511409044266,0.14811153151094913,0.14161300472915173,5.176991317421198,54.33628261089325
noise20,output,1.0,0.2,833,12,1.749846318435669,41.0,1.4189679565429687,51.8,0.8468334972858429,0.15349733270704746,0.13520705793052912,7.25663723424077,56.902655214071274
noise20,output,1.0,0.2,833,13,1.726811992263794,42.6,1.4003231201171875,52.0,0.8514573723077774,0.1428530476987362,0.13089781161397696,5.973451491445303,59.55752208828926
noise20,output,1.0,0.2,833,14,1.7108528247833252,43.0,1.3897337646484376,52.4,0.8340408354997635,0.15056385286152363,0.14394731307402253,7.8761061653494835,49.33628365397453
