condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,output,0.3,0.2,202,6,2.044093393325806,26.9,1.9342919921875,28.8,0.7816593945026398,0.05582719575613737,0.0521001722663641,0.044247787445783615,1.2389380484819412
noise20,output,1.0,0.2,202,1,2.3552987899780273,9.0,2.2875179443359377,11.8,0.7816043347120285,0.2289876565337181,0.21553267538547516,14.11504428833723,46.7256635427475
noise20,output,1.0,0.2,202,2,2.2919617710113527,13.7,2.19510546875,16.0,0.8169178366661072,0.18714656680822372,0.16949528828263283,8.584070764482021,49.11504462361336
noise20,output,1.0,0.2,202,3,2.1879696979522705,17.85,2.0435685424804686,24.1,0.7788495570421219,0.20910223573446274,0.1927637830376625,12.477876245975494,43.097344785928726
noise20,output,1.0,0.2,202,4,2.1351230545043944,21.7,2.0101968383789064,25.8,0.7731405198574066,0.1897355169057846,0.18523872643709183,14.247787743806839,41.63716807961464
noise20,output,1.0,0.2,202,5,2.080093517303467,23.9,1.9632781982421874,29.1,0.7942796498537064,0.21300311014056206,0.20353802293539047,12.30088509619236,46.81415855884552
noise20,output,1.0,0.2,202,6,2.047767921447754,27.35,1.9435382690429688,28.3,0.8705733567476273,0.14854003302752972,0.14579978585243225,4.690265469253063,63.18584084510803
noise20,tensor,1.0,0.2,202,1,2.3540729789733885,8.65,2.281964111328125,15.5,0.7733502686023712,0.06921800225973129,0.0,0.0,20.121951587498188
noise20,tensor,1.0,0.2,202,2,2.2545006923675537,14.35,2.231377685546875,15.0,0.8286064863204956,0.07066765706986189,0.0,0.0,34.14634168148041
noise20,tensor,1.0,0.2,202,3,2.2363168716430666,15.3,2.0688316040039063,22.8,0.7757665663957596,0.09546901658177376,0.0,1.2195121496915817,18.90243850648403
noise20,tensor,1.0,0.2,202,4,2.1310429763793945,21.25,2.0147994995117187,28.2,0.7915126532316208,0.1220366582274437,0.0,9.146341122686863,30.487804673612118
noise20,tensor,1.0,0.2,202,5,2.091558084487915,23.8,1.9837777709960938,27.6,0.7196777015924454,0.12739927880465984,0.0,7.31707289814949,9.146341308951378
noise20,tensor,1.0,0.2,202,6,2.0687471923828125,26.05,1.9663128051757812,27.5,0.878842368721962,0.07667936338111758,0.0,1.2195121496915817,68.90243887901306
noise20,tensor,0.3,0.2,303,1,2.320186532974243,12.75,2.2137384033203125,13.2,0.8180768042802811,0.024455321952700615,0.0,0.0,13.414634764194489
noise20,tensor,0.3,0.2,303,2,2.34472664642334,13.0,2.2228388671875,17.1,0.7839660942554474,0.02722360799089074,0.0,0.0,0.0
noise20,tensor,0.3,0.2,303,3,2.1975117721557615,16.85,2.084263916015625,19.9,0.7726471126079559,0.03671305067837238,0.0,0.0,0.0
noise20,tensor,0.3,0.2,303,4,2.201985027313232,18.2,2.08148388671875,24.6,0.8014628887176514,0.0276178487110883,0.0,0.0,0.0
noise20,tensor,0.3,0.2,303,5,2.1347001533508303,20.75,2.0154078369140627,26.7,0.7714537978172302,0.033346007112413645,0.0,0.0,0.0
noise20,tensor,0.3,0.2,303,6,2.1121807079315187,23.95,2.0036829223632813,27.5,0.8126191198825836,0.026987011078745127,0.0,0.0,1.8292682245373726
noise20,output,0.3,0.2,303,1,2.3186329536437986,12.9,2.245395751953125,11.5,0.8117734342813492,0.06767777260392904,0.060653590597212315,0.0,19.95575251057744
noise20,output,0.3,0.2,303,2,2.3188313941955565,13.0,2.2190201416015625,17.3,0.7533827871084213,0.07121209800243378,0.06964674685150385,0.2654867246747017,1.3274336233735085
noise20,output,0.3,0.2,303,3,2.227889694213867,16.55,2.1876893310546874,19.4,0.7849559485912323,0.06017345655709505,0.05653801839798689,0.0,2.212389465421438
noise20,output,0.3,0.2,303,4,2.193188528060913,18.2,2.0579177856445314,25.9,0.7720957845449448,0.06565670110285282,0.06340960040688515,0.044247787445783615,0.9292035363614559
noise20,output,0.3,0.2,303,5,2.1244332160949706,20.85,1.9902457275390626,29.5,0.8004695177078247,0.06195288151502609,0.05953998863697052,0.0,3.8495575077831745
noise20,output,0.3,0.2,303,6,2.0988707065582277,24.3,1.97925537109375,29.7,0.7977225631475449,0.05672783404588699,0.05726233962923288,0.0,3.982300963252783
noise20,output,1.0,0.2,303,1,2.3247606163024903,11.9,2.513676513671875,10.0,0.7754089087247849,0.20596591383218765,0.18808613531291485,13.230088539421558,43.93805265426636
noise20,output,1.0,0.2,303,2,2.3374776573181153,11.85,2.2761270751953124,12.7,0.7061798423528671,0.22667279094457626,0.21728002279996872,21.63716834038496,27.03539803624153
